Current Disposal Year;Current Disposal Month;Current Disposal Month Name;Gender;Age Group;Ethnicity (4+1);Offence Group;Current Disposal;Offence Count
2023;12;December;Not Recorded;Adult;White;Other Offence;No Further Action;3
2023;12;December;Not Recorded;Adult;White;Other Offence;Other Disposals;2
2023;12;December;Not Recorded;Adult;White;Other Offence;Out of Court;1
2023;12;December;Not Recorded;Adult;White;Other Offence;Police Bail;2
2023;12;December;Not Recorded;Adult;White;Other Offence;Prosecution;1
2023;12;December;Not Recorded;Adult;White;Other Offence;Released Under Investigation;2
2023;12;December;Not Recorded;Adult;White;Other Offence;To Court;1
2023;12;December;Not Recorded;Adult;White;Sexual Offences;No Further Action;1
2023;12;December;Not Recorded;Not Recorded;Not Recorded;Sexual Offences;Police Bail;1
2023;12;December;Not Recorded;Youth;Asian;Assault;No Further Action;1
2023;12;December;Not Recorded;Youth;Not Recorded;Other Offence;No Further Action;2
2023;12;December;Not Recorded;Youth;Not Recorded;Robbery;No Further Action;1
2023;12;December;Not Recorded;Youth;Not Recorded;Weapons;No Further Action;1
2023;12;December;Not Recorded;Youth;White;Drugs - Other;No Further Action;1
2023;12;December;Other ;Adult;Asian;Other Offence;No Further Action;1
2023;12;December;Other ;Adult;Black;Assault;No Further Action;1
2023;12;December;Other ;Adult;Black;Other Offence;No Further Action;2
2023;12;December;Other ;Adult;Black;Other Offence;Police Bail;2
2023;12;December;Other ;Adult;Not Recorded;Assault;Police Bail;1
2023;12;December;Other ;Adult;Not Recorded;Other Offence;Police Bail;1
2023;12;December;Other ;Adult;Not Recorded;Other Offence;To Court;2
2023;12;December;Other ;Adult;White;Other Offence;Other Disposals;1
2023;12;December;Other ;Adult;White;Other Offence;Prosecution;1
2023;12;December;Other ;Adult;White;Other Offence;To Court;1
2023;12;December;Other ;Adult;White;Sexual Offences;Police Bail;1
2023;12;December;Other ;Youth;Not Recorded;Assault;No Further Action;1
2023;12;December;Other ;Youth;Not Recorded;Other Offence;No Further Action;1
2024;1;January;Female;Adult;Asian;Assault;No Further Action;30
2024;1;January;Female;Adult;Asian;Assault;Out of Court;2
2024;1;January;Female;Adult;Asian;Assault;Police Bail;15
2024;1;January;Female;Adult;Asian;Assault;Prosecution;5
2024;1;January;Female;Adult;Asian;Assault;Released Under Investigation;2
2024;1;January;Female;Adult;Asian;Drug Possession;No Further Action;2
2024;1;January;Female;Adult;Asian;Drug Possession;Out of Court;3
2024;1;January;Female;Adult;Asian;Drug Possession;Police Bail;1
2024;1;January;Female;Adult;Asian;Drug Possession;Prosecution;1
2024;1;January;Female;Adult;Asian;Drug Supply;Police Bail;2
2024;1;January;Female;Adult;Asian;Drug Supply;Prosecution;1
2024;1;January;Female;Adult;Asian;Drugs - Other;No Further Action;1
2024;1;January;Female;Adult;Asian;Other Offence;No Further Action;32
2024;1;January;Female;Adult;Asian;Other Offence;Other Disposals;5
2024;1;January;Female;Adult;Asian;Other Offence;Police Bail;29
2024;1;January;Female;Adult;Asian;Other Offence;Prosecution;15
2024;1;January;Female;Adult;Asian;Other Offence;Released Under Investigation;17
2024;1;January;Female;Adult;Asian;Other Offence;To Court;4
2024;1;January;Female;Adult;Asian;Sexual Offences;No Further Action;2
2024;1;January;Female;Adult;Asian;Sexual Offences;Police Bail;1
2024;1;January;Female;Adult;Asian;Weapons;No Further Action;1
2024;1;January;Female;Adult;Asian;Weapons;Police Bail;1
2024;1;January;Female;Adult;Asian;Weapons;Prosecution;1
2024;1;January;Female;Adult;Black;Assault;No Further Action;99
2024;1;January;Female;Adult;Black;Assault;Out of Court;2
2024;1;January;Female;Adult;Black;Assault;Police Bail;37
2024;1;January;Female;Adult;Black;Assault;Prosecution;32
2024;1;January;Female;Adult;Black;Assault;Released Under Investigation;5
2024;1;January;Female;Adult;Black;Drug Possession;No Further Action;6
2024;1;January;Female;Adult;Black;Drug Possession;Out of Court;2
2024;1;January;Female;Adult;Black;Drug Possession;Police Bail;2
2024;1;January;Female;Adult;Black;Drug Possession;Prosecution;10
2024;1;January;Female;Adult;Black;Drug Supply;No Further Action;1
2024;1;January;Female;Adult;Black;Drug Supply;Police Bail;5
2024;1;January;Female;Adult;Black;Drug Supply;Prosecution;2
2024;1;January;Female;Adult;Black;Drugs - Other;No Further Action;5
2024;1;January;Female;Adult;Black;Drugs - Other;Other Disposals;2
2024;1;January;Female;Adult;Black;Drugs - Other;Out of Court;1
2024;1;January;Female;Adult;Black;Drugs - Other;Police Bail;2
2024;1;January;Female;Adult;Black;Drugs - Other;Prosecution;5
2024;1;January;Female;Adult;Black;Drugs - Other;Released Under Investigation;2
2024;1;January;Female;Adult;Black;Murder;Police Bail;1
2024;1;January;Female;Adult;Black;Murder;Prosecution;1
2024;1;January;Female;Adult;Black;Other Offence;No Further Action;98
2024;1;January;Female;Adult;Black;Other Offence;Other Disposals;10
2024;1;January;Female;Adult;Black;Other Offence;Out of Court;4
2024;1;January;Female;Adult;Black;Other Offence;Police Bail;51
2024;1;January;Female;Adult;Black;Other Offence;Prosecution;53
2024;1;January;Female;Adult;Black;Other Offence;Released Under Investigation;48
2024;1;January;Female;Adult;Black;Other Offence;To Court;45
2024;1;January;Female;Adult;Black;Robbery;No Further Action;3
2024;1;January;Female;Adult;Black;Robbery;Police Bail;4
2024;1;January;Female;Adult;Black;Robbery;Prosecution;1
2024;1;January;Female;Adult;Black;Robbery;Released Under Investigation;1
2024;1;January;Female;Adult;Black;Sexual Offences;No Further Action;5
2024;1;January;Female;Adult;Black;Sexual Offences;Police Bail;5
2024;1;January;Female;Adult;Black;Sexual Offences;Prosecution;2
2024;1;January;Female;Adult;Black;Sexual Offences;Released Under Investigation;1
2024;1;January;Female;Adult;Black;Weapons;No Further Action;3
2024;1;January;Female;Adult;Black;Weapons;Out of Court;1
2024;1;January;Female;Adult;Black;Weapons;Police Bail;5
2024;1;January;Female;Adult;Black;Weapons;Prosecution;6
2024;1;January;Female;Adult;Not Recorded;Assault;No Further Action;40
2024;1;January;Female;Adult;Not Recorded;Assault;Out of Court;4
2024;1;January;Female;Adult;Not Recorded;Assault;Police Bail;19
2024;1;January;Female;Adult;Not Recorded;Assault;Prosecution;12
2024;1;January;Female;Adult;Not Recorded;Assault;Released Under Investigation;6
2024;1;January;Female;Adult;Not Recorded;Drug Possession;No Further Action;3
2024;1;January;Female;Adult;Not Recorded;Drug Possession;Police Bail;3
2024;1;January;Female;Adult;Not Recorded;Drug Possession;Prosecution;2
2024;1;January;Female;Adult;Not Recorded;Drug Supply;No Further Action;2
2024;1;January;Female;Adult;Not Recorded;Drug Supply;Police Bail;3
2024;1;January;Female;Adult;Not Recorded;Drug Supply;Prosecution;1
2024;1;January;Female;Adult;Not Recorded;Drugs - Other;No Further Action;3
2024;1;January;Female;Adult;Not Recorded;Drugs - Other;Prosecution;8
2024;1;January;Female;Adult;Not Recorded;Drugs - Other;Released Under Investigation;1
2024;1;January;Female;Adult;Not Recorded;Drugs - Other;To Court;1
2024;1;January;Female;Adult;Not Recorded;Other Offence;No Further Action;47
2024;1;January;Female;Adult;Not Recorded;Other Offence;Other Disposals;4
2024;1;January;Female;Adult;Not Recorded;Other Offence;Out of Court;6
2024;1;January;Female;Adult;Not Recorded;Other Offence;Police Bail;35
2024;1;January;Female;Adult;Not Recorded;Other Offence;Prosecution;23
2024;1;January;Female;Adult;Not Recorded;Other Offence;Released Under Investigation;44
2024;1;January;Female;Adult;Not Recorded;Other Offence;To Court;13
2024;1;January;Female;Adult;Not Recorded;Robbery;No Further Action;1
2024;1;January;Female;Adult;Not Recorded;Sexual Offences;No Further Action;1
2024;1;January;Female;Adult;Not Recorded;Sexual Offences;Police Bail;4
2024;1;January;Female;Adult;Not Recorded;Weapons;No Further Action;3
2024;1;January;Female;Adult;Not Recorded;Weapons;Police Bail;1
2024;1;January;Female;Adult;Not Recorded;Weapons;Prosecution;2
2024;1;January;Female;Adult;Other ;Assault;No Further Action;3
2024;1;January;Female;Adult;Other ;Assault;Police Bail;3
2024;1;January;Female;Adult;Other ;Assault;Prosecution;1
2024;1;January;Female;Adult;Other ;Other Offence;No Further Action;5
2024;1;January;Female;Adult;Other ;Other Offence;Other Disposals;1
2024;1;January;Female;Adult;Other ;Other Offence;Police Bail;4
2024;1;January;Female;Adult;Other ;Other Offence;Prosecution;3
2024;1;January;Female;Adult;Other ;Other Offence;Released Under Investigation;2
2024;1;January;Female;Adult;White;Assault;No Further Action;148
2024;1;January;Female;Adult;White;Assault;Other Disposals;1
2024;1;January;Female;Adult;White;Assault;Out of Court;9
2024;1;January;Female;Adult;White;Assault;Police Bail;69
2024;1;January;Female;Adult;White;Assault;Prosecution;44
2024;1;January;Female;Adult;White;Assault;Released Under Investigation;5
2024;1;January;Female;Adult;White;Drug Possession;No Further Action;10
2024;1;January;Female;Adult;White;Drug Possession;Out of Court;11
2024;1;January;Female;Adult;White;Drug Possession;Police Bail;13
2024;1;January;Female;Adult;White;Drug Possession;Prosecution;15
2024;1;January;Female;Adult;White;Drug Possession;Released Under Investigation;1
2024;1;January;Female;Adult;White;Drug Supply;No Further Action;1
2024;1;January;Female;Adult;White;Drug Supply;Out of Court;1
2024;1;January;Female;Adult;White;Drug Supply;Police Bail;10
2024;1;January;Female;Adult;White;Drug Supply;Prosecution;8
2024;1;January;Female;Adult;White;Drug Supply;Released Under Investigation;2
2024;1;January;Female;Adult;White;Drugs - Other;No Further Action;4
2024;1;January;Female;Adult;White;Drugs - Other;Police Bail;5
2024;1;January;Female;Adult;White;Drugs - Other;Prosecution;2
2024;1;January;Female;Adult;White;Drugs - Other;Released Under Investigation;2
2024;1;January;Female;Adult;White;Murder;No Further Action;1
2024;1;January;Female;Adult;White;Other Offence;No Further Action;190
2024;1;January;Female;Adult;White;Other Offence;Other Disposals;56
2024;1;January;Female;Adult;White;Other Offence;Out of Court;27
2024;1;January;Female;Adult;White;Other Offence;Police Bail;135
2024;1;January;Female;Adult;White;Other Offence;Prosecution;126
2024;1;January;Female;Adult;White;Other Offence;Released Under Investigation;151
2024;1;January;Female;Adult;White;Other Offence;To Court;73
2024;1;January;Female;Adult;White;Robbery;No Further Action;1
2024;1;January;Female;Adult;White;Robbery;Police Bail;6
2024;1;January;Female;Adult;White;Sexual Offences;No Further Action;3
2024;1;January;Female;Adult;White;Sexual Offences;Out of Court;1
2024;1;January;Female;Adult;White;Sexual Offences;Police Bail;4
2024;1;January;Female;Adult;White;Sexual Offences;Prosecution;1
2024;1;January;Female;Adult;White;Weapons;No Further Action;14
2024;1;January;Female;Adult;White;Weapons;Out of Court;1
2024;1;January;Female;Adult;White;Weapons;Police Bail;14
2024;1;January;Female;Adult;White;Weapons;Prosecution;8
2024;1;January;Female;Adult;White;Weapons;Released Under Investigation;1
2024;1;January;Female;Not Recorded;Not Recorded;Assault;No Further Action;1
2024;1;January;Female;Not Recorded;Not Recorded;Assault;Police Bail;1
2024;1;January;Female;Not Recorded;Not Recorded;Other Offence;Police Bail;1
2024;1;January;Female;Youth;Asian;Assault;No Further Action;2
2024;1;January;Female;Youth;Asian;Assault;Police Bail;2
2024;1;January;Female;Youth;Asian;Drug Possession;Police Bail;1
2024;1;January;Female;Youth;Asian;Drug Possession;Prosecution;1
2024;1;January;Female;Youth;Asian;Drug Supply;Police Bail;1
2024;1;January;Female;Youth;Asian;Other Offence;Police Bail;2
2024;1;January;Female;Youth;Asian;Other Offence;Released Under Investigation;2
2024;1;January;Female;Youth;Asian;Robbery;Police Bail;1
2024;1;January;Female;Youth;Asian;Sexual Offences;No Further Action;1
2024;1;January;Female;Youth;Asian;Weapons;Police Bail;1
2024;1;January;Female;Youth;Asian;Weapons;Prosecution;1
2024;1;January;Female;Youth;Black;Assault;No Further Action;5
2024;1;January;Female;Youth;Black;Assault;Police Bail;11
2024;1;January;Female;Youth;Black;Assault;Prosecution;2
2024;1;January;Female;Youth;Black;Drug Possession;No Further Action;1
2024;1;January;Female;Youth;Black;Drug Possession;Out of Court;1
2024;1;January;Female;Youth;Black;Drug Possession;Police Bail;3
2024;1;January;Female;Youth;Black;Murder;Prosecution;1
2024;1;January;Female;Youth;Black;Other Offence;No Further Action;8
2024;1;January;Female;Youth;Black;Other Offence;Police Bail;5
2024;1;January;Female;Youth;Black;Other Offence;Released Under Investigation;5
2024;1;January;Female;Youth;Black;Robbery;No Further Action;5
2024;1;January;Female;Youth;Black;Robbery;Police Bail;6
2024;1;January;Female;Youth;Black;Sexual Offences;No Further Action;1
2024;1;January;Female;Youth;Black;Sexual Offences;Police Bail;1
2024;1;January;Female;Youth;Black;Weapons;No Further Action;1
2024;1;January;Female;Youth;Black;Weapons;Police Bail;2
2024;1;January;Female;Youth;Black;Weapons;Released Under Investigation;1
2024;1;January;Female;Youth;Not Recorded;Assault;No Further Action;3
2024;1;January;Female;Youth;Not Recorded;Assault;Police Bail;5
2024;1;January;Female;Youth;Not Recorded;Assault;Prosecution;1
2024;1;January;Female;Youth;Not Recorded;Assault;Released Under Investigation;1
2024;1;January;Female;Youth;Not Recorded;Drug Possession;No Further Action;1
2024;1;January;Female;Youth;Not Recorded;Drug Supply;No Further Action;1
2024;1;January;Female;Youth;Not Recorded;Drug Supply;Police Bail;1
2024;1;January;Female;Youth;Not Recorded;Other Offence;No Further Action;4
2024;1;January;Female;Youth;Not Recorded;Other Offence;Police Bail;3
2024;1;January;Female;Youth;Not Recorded;Other Offence;Released Under Investigation;6
2024;1;January;Female;Youth;Not Recorded;Other Offence;To Court;1
2024;1;January;Female;Youth;Not Recorded;Robbery;No Further Action;1
2024;1;January;Female;Youth;Not Recorded;Robbery;Police Bail;2
2024;1;January;Female;Youth;Not Recorded;Sexual Offences;No Further Action;2
2024;1;January;Female;Youth;Not Recorded;Sexual Offences;Police Bail;1
2024;1;January;Female;Youth;Not Recorded;Weapons;No Further Action;4
2024;1;January;Female;Youth;Not Recorded;Weapons;Police Bail;1
2024;1;January;Female;Youth;Other ;Other Offence;No Further Action;1
2024;1;January;Female;Youth;Other ;Other Offence;Prosecution;1
2024;1;January;Female;Youth;White;Assault;No Further Action;8
2024;1;January;Female;Youth;White;Assault;Police Bail;2
2024;1;January;Female;Youth;White;Assault;Prosecution;2
2024;1;January;Female;Youth;White;Assault;Released Under Investigation;1
2024;1;January;Female;Youth;White;Drug Possession;No Further Action;1
2024;1;January;Female;Youth;White;Other Offence;No Further Action;14
2024;1;January;Female;Youth;White;Other Offence;Out of Court;2
2024;1;January;Female;Youth;White;Other Offence;Police Bail;8
2024;1;January;Female;Youth;White;Other Offence;Prosecution;2
2024;1;January;Female;Youth;White;Other Offence;Released Under Investigation;7
2024;1;January;Female;Youth;White;Other Offence;To Court;1
2024;1;January;Female;Youth;White;Robbery;No Further Action;5
2024;1;January;Female;Youth;White;Robbery;Police Bail;2
2024;1;January;Female;Youth;White;Robbery;Prosecution;1
2024;1;January;Female;Youth;White;Weapons;No Further Action;2
2024;1;January;Female;Youth;White;Weapons;Police Bail;3
2024;1;January;Male;Adult;Asian;Assault;No Further Action;303
2024;1;January;Male;Adult;Asian;Assault;Out of Court;11
2024;1;January;Male;Adult;Asian;Assault;Police Bail;138
2024;1;January;Male;Adult;Asian;Assault;Prosecution;79
2024;1;January;Male;Adult;Asian;Assault;Released Under Investigation;9
2024;1;January;Male;Adult;Asian;Drug Possession;No Further Action;22
2024;1;January;Male;Adult;Asian;Drug Possession;Out of Court;6
2024;1;January;Male;Adult;Asian;Drug Possession;Police Bail;28
