Arrest Year;Arrest Month;Arrest Month Name;Gender;Age Group;Ethnicity (4+1);First Arrest Offnece;Domestic Abuse Flag;Arrest Count
2020;3;March;Female;Adult;Not Recorded;Theft;No;1
2020;3;March;Female;Adult;Other ;Assault;Yes;1
2020;3;March;Female;Adult;Other ;Burglary;No;2
2020;3;March;Female;Adult;Other ;Driving;No;1
2020;3;March;Female;Adult;Other ;Drugs;No;2
2020;3;March;Female;Adult;Other ;Murder;No;2
2020;3;March;Female;Adult;Other ;Offensive Weapons;No;1
2020;3;March;Female;Adult;Other ;Other Offence;No;11
2020;3;March;Female;Adult;Other ;Other Offence;Yes;4
2020;3;March;Female;Adult;Other ;Theft;No;2
2020;3;March;Female;Adult;White;Assault;No;82
2020;3;March;Female;Adult;White;Assault;Yes;68
2020;3;March;Female;Adult;White;Burglary;No;14
2020;3;March;Female;Adult;White;Burglary;Yes;1
2020;3;March;Female;Adult;White;Driving;No;34
2020;3;March;Female;Adult;White;Drugs;No;61
2020;3;March;Female;Adult;White;Immigration;No;7
2020;3;March;Female;Adult;White;Murder;No;3
2020;3;March;Female;Adult;White;Murder;Yes;5
2020;3;March;Female;Adult;White;Offensive Weapons;No;15
2020;3;March;Female;Adult;White;Other Offence;No;299
2020;3;March;Female;Adult;White;Other Offence;Yes;77
2020;3;March;Female;Adult;White;Robbery;No;8
2020;3;March;Female;Adult;White;Sexual Offences;No;1
2020;3;March;Female;Adult;White;Theft;No;71
2020;3;March;Female;Not Recorded;Black;Other Offence;No;2
2020;3;March;Female;Youth;Asian;Assault;No;2
2020;3;March;Female;Youth;Asian;Drugs;No;3
2020;3;March;Female;Youth;Asian;Other Offence;No;2
2020;3;March;Female;Youth;Black;Assault;No;11
2020;3;March;Female;Youth;Black;Assault;Yes;3
2020;3;March;Female;Youth;Black;Drugs;No;3
2020;3;March;Female;Youth;Black;Offensive Weapons;No;3
2020;3;March;Female;Youth;Black;Other Offence;No;22
2020;3;March;Female;Youth;Black;Other Offence;Yes;4
2020;3;March;Female;Youth;Black;Robbery;No;9
2020;3;March;Female;Youth;Black;Theft;No;2
2020;3;March;Female;Youth;Not Recorded;Assault;No;1
2020;3;March;Female;Youth;Not Recorded;Other Offence;Yes;1
2020;3;March;Female;Youth;Not Recorded;Robbery;No;1
2020;3;March;Female;Youth;Not Recorded;Theft;Yes;1
2020;3;March;Female;Youth;Other ;Assault;No;1
2020;3;March;Female;Youth;Other ;Other Offence;No;1
2020;3;March;Female;Youth;Other ;Theft;No;1
2020;3;March;Female;Youth;White;Assault;No;19
2020;3;March;Female;Youth;White;Assault;Yes;6
2020;3;March;Female;Youth;White;Burglary;No;1
2020;3;March;Female;Youth;White;Drugs;No;4
2020;3;March;Female;Youth;White;Offensive Weapons;No;5
2020;3;March;Female;Youth;White;Other Offence;No;29
2020;3;March;Female;Youth;White;Other Offence;Yes;4
2020;3;March;Female;Youth;White;Robbery;No;8
2020;3;March;Female;Youth;White;Sexual Offences;No;1
2020;3;March;Female;Youth;White;Theft;No;20
2020;3;March;Male;Adult;Asian;Assault;No;90
2020;3;March;Male;Adult;Asian;Assault;Yes;182
2020;3;March;Male;Adult;Asian;Burglary;No;25
2020;3;March;Male;Adult;Asian;Burglary;Yes;1
2020;3;March;Male;Adult;Asian;Driving;No;79
2020;3;March;Male;Adult;Asian;Driving;Yes;1
2020;3;March;Male;Adult;Asian;Drugs;No;214
2020;3;March;Male;Adult;Asian;Immigration;No;37
2020;3;March;Male;Adult;Asian;Murder;No;22
2020;3;March;Male;Adult;Asian;Murder;Yes;11
2020;3;March;Male;Adult;Asian;Offensive Weapons;No;37
2020;3;March;Male;Adult;Asian;Other Offence;No;424
2020;3;March;Male;Adult;Asian;Other Offence;Yes;126
2020;3;March;Male;Adult;Asian;Robbery;No;14
2020;3;March;Male;Adult;Asian;Sexual Offences;No;45
2020;3;March;Male;Adult;Asian;Sexual Offences;Yes;13
2020;3;March;Male;Adult;Asian;Theft;No;58
2020;3;March;Male;Adult;Asian;Theft;Yes;1
2020;3;March;Male;Adult;Black;Assault;No;214
2020;3;March;Male;Adult;Black;Assault;Yes;202
2020;3;March;Male;Adult;Black;Burglary;No;65
2020;3;March;Male;Adult;Black;Burglary;Yes;3
2020;3;March;Male;Adult;Black;Driving;No;101
2020;3;March;Male;Adult;Black;Driving;Yes;1
2020;3;March;Male;Adult;Black;Drugs;No;517
2020;3;March;Male;Adult;Black;Immigration;No;17
2020;3;March;Male;Adult;Black;Murder;No;57
2020;3;March;Male;Adult;Black;Murder;Yes;17
2020;3;March;Male;Adult;Black;Offensive Weapons;No;149
2020;3;March;Male;Adult;Black;Offensive Weapons;Yes;2
2020;3;March;Male;Adult;Black;Other Offence;No;936
2020;3;March;Male;Adult;Black;Other Offence;Yes;197
2020;3;March;Male;Adult;Black;Robbery;No;66
2020;3;March;Male;Adult;Black;Sexual Offences;No;84
2020;3;March;Male;Adult;Black;Sexual Offences;Yes;7
2020;3;March;Male;Adult;Black;Theft;No;132
2020;3;March;Male;Adult;Black;Theft;Yes;3
2020;3;March;Male;Adult;Not Recorded;Assault;No;9
2020;3;March;Male;Adult;Not Recorded;Assault;Yes;9
2020;3;March;Male;Adult;Not Recorded;Burglary;No;6
2020;3;March;Male;Adult;Not Recorded;Driving;No;4
2020;3;March;Male;Adult;Not Recorded;Drugs;No;6
2020;3;March;Male;Adult;Not Recorded;Immigration;No;2
2020;3;March;Male;Adult;Not Recorded;Murder;No;1
2020;3;March;Male;Adult;Not Recorded;Murder;Yes;2
2020;3;March;Male;Adult;Not Recorded;Offensive Weapons;No;3
2020;3;March;Male;Adult;Not Recorded;Other Offence;No;30
2020;3;March;Male;Adult;Not Recorded;Other Offence;Yes;8
2020;3;March;Male;Adult;Not Recorded;Sexual Offences;No;2
2020;3;March;Male;Adult;Other ;Assault;No;32
2020;3;March;Male;Adult;Other ;Assault;Yes;30
2020;3;March;Male;Adult;Other ;Burglary;No;17
2020;3;March;Male;Adult;Other ;Burglary;Yes;1
2020;3;March;Male;Adult;Other ;Driving;No;11
2020;3;March;Male;Adult;Other ;Drugs;No;48
2020;3;March;Male;Adult;Other ;Immigration;No;24
2020;3;March;Male;Adult;Other ;Murder;No;7
2020;3;March;Male;Adult;Other ;Murder;Yes;5
2020;3;March;Male;Adult;Other ;Offensive Weapons;No;13
2020;3;March;Male;Adult;Other ;Other Offence;No;121
2020;3;March;Male;Adult;Other ;Other Offence;Yes;26
2020;3;March;Male;Adult;Other ;Robbery;No;9
2020;3;March;Male;Adult;Other ;Sexual Offences;No;14
2020;3;March;Male;Adult;Other ;Sexual Offences;Yes;1
2020;3;March;Male;Adult;Other ;Theft;No;18
2020;3;March;Male;Adult;White;Assault;No;372
2020;3;March;Male;Adult;White;Assault;Yes;372
2020;3;March;Male;Adult;White;Burglary;No;148
2020;3;March;Male;Adult;White;Burglary;Yes;4
2020;3;March;Male;Adult;White;Driving;No;218
2020;3;March;Male;Adult;White;Driving;Yes;1
2020;3;March;Male;Adult;White;Drugs;No;457
2020;3;March;Male;Adult;White;Drugs;Yes;4
2020;3;March;Male;Adult;White;Immigration;No;54
2020;3;March;Male;Adult;White;Murder;No;52
2020;3;March;Male;Adult;White;Murder;Yes;36
2020;3;March;Male;Adult;White;Offensive Weapons;No;137
2020;3;March;Male;Adult;White;Offensive Weapons;Yes;1
2020;3;March;Male;Adult;White;Other Offence;No;1.580
2020;3;March;Male;Adult;White;Other Offence;Yes;373
2020;3;March;Male;Adult;White;Robbery;No;41
2020;3;March;Male;Adult;White;Robbery;Yes;3
2020;3;March;Male;Adult;White;Sexual Offences;No;127
2020;3;March;Male;Adult;White;Sexual Offences;Yes;13
2020;3;March;Male;Adult;White;Theft;No;281
2020;3;March;Male;Adult;White;Theft;Yes;8
2020;3;March;Male;Not Recorded;Asian;Other Offence;No;1
2020;3;March;Male;Not Recorded;Black;Drugs;No;2
2020;3;March;Male;Not Recorded;Black;Other Offence;No;4
2020;3;March;Male;Not Recorded;Not Recorded;Other Offence;No;1
2020;3;March;Male;Not Recorded;Other ;Immigration;No;2
2020;3;March;Male;Not Recorded;White;Assault;No;1
2020;3;March;Male;Not Recorded;White;Murder;Yes;1
2020;3;March;Male;Not Recorded;White;Other Offence;No;2
2020;3;March;Male;Youth;Asian;Assault;No;9
2020;3;March;Male;Youth;Asian;Assault;Yes;4
2020;3;March;Male;Youth;Asian;Burglary;No;1
2020;3;March;Male;Youth;Asian;Driving;No;1
2020;3;March;Male;Youth;Asian;Drugs;No;25
2020;3;March;Male;Youth;Asian;Murder;No;4
2020;3;March;Male;Youth;Asian;Offensive Weapons;No;12
2020;3;March;Male;Youth;Asian;Other Offence;No;39
2020;3;March;Male;Youth;Asian;Other Offence;Yes;6
2020;3;March;Male;Youth;Asian;Robbery;No;26
2020;3;March;Male;Youth;Asian;Sexual Offences;No;1
2020;3;March;Male;Youth;Asian;Theft;No;5
2020;3;March;Male;Youth;Black;Assault;No;28
2020;3;March;Male;Youth;Black;Assault;Yes;5
2020;3;March;Male;Youth;Black;Burglary;No;11
2020;3;March;Male;Youth;Black;Driving;No;4
2020;3;March;Male;Youth;Black;Drugs;No;72
2020;3;March;Male;Youth;Black;Immigration;No;1
2020;3;March;Male;Youth;Black;Murder;No;9
2020;3;March;Male;Youth;Black;Offensive Weapons;No;61
2020;3;March;Male;Youth;Black;Other Offence;No;186
2020;3;March;Male;Youth;Black;Other Offence;Yes;7
2020;3;March;Male;Youth;Black;Robbery;No;144
2020;3;March;Male;Youth;Black;Sexual Offences;No;6
2020;3;March;Male;Youth;Black;Theft;No;40
2020;3;March;Male;Youth;Black;Theft;Yes;1
2020;3;March;Male;Youth;Not Recorded;Assault;No;1
2020;3;March;Male;Youth;Not Recorded;Burglary;No;1
2020;3;March;Male;Youth;Not Recorded;Murder;Yes;1
2020;3;March;Male;Youth;Not Recorded;Other Offence;No;5
2020;3;March;Male;Youth;Not Recorded;Robbery;No;2
2020;3;March;Male;Youth;Other ;Assault;No;1
2020;3;March;Male;Youth;Other ;Assault;Yes;3
2020;3;March;Male;Youth;Other ;Burglary;No;2
2020;3;March;Male;Youth;Other ;Driving;No;1
2020;3;March;Male;Youth;Other ;Drugs;No;6
2020;3;March;Male;Youth;Other ;Immigration;No;1
2020;3;March;Male;Youth;Other ;Offensive Weapons;No;3
2020;3;March;Male;Youth;Other ;Other Offence;No;13
2020;3;March;Male;Youth;Other ;Robbery;No;10
2020;3;March;Male;Youth;Other ;Sexual Offences;No;2
2020;3;March;Male;Youth;Other ;Theft;No;6
2020;3;March;Male;Youth;White;Assault;No;18
2020;3;March;Male;Youth;White;Assault;Yes;14
2020;3;March;Male;Youth;White;Burglary;No;23
2020;3;March;Male;Youth;White;Driving;No;5
2020;3;March;Male;Youth;White;Drugs;No;68
2020;3;March;Male;Youth;White;Murder;No;7
2020;3;March;Male;Youth;White;Murder;Yes;2
2020;3;March;Male;Youth;White;Offensive Weapons;No;28
2020;3;March;Male;Youth;White;Other Offence;No;133
2020;3;March;Male;Youth;White;Other Offence;Yes;11
2020;3;March;Male;Youth;White;Robbery;No;51
2020;3;March;Male;Youth;White;Sexual Offences;No;8
2020;3;March;Male;Youth;White;Sexual Offences;Yes;1
2020;3;March;Male;Youth;White;Theft;No;47
2020;4;April;Female;Adult;Asian;Assault;No;15
2020;4;April;Female;Adult;Asian;Assault;Yes;28
2020;4;April;Female;Adult;Asian;Burglary;No;1
2020;4;April;Female;Adult;Asian;Driving;No;5
2020;4;April;Female;Adult;Asian;Drugs;No;9
2020;4;April;Female;Adult;Asian;Immigration;No;1
2020;4;April;Female;Adult;Asian;Murder;No;2
2020;4;April;Female;Adult;Asian;Other Offence;No;43
2020;4;April;Female;Adult;Asian;Other Offence;Yes;18
2020;4;April;Female;Adult;Asian;Theft;No;3
2020;4;April;Female;Adult;Black;Assault;No;45
2020;4;April;Female;Adult;Black;Assault;Yes;39
2020;4;April;Female;Adult;Black;Burglary;No;12
2020;4;April;Female;Adult;Black;Driving;No;8
2020;4;April;Female;Adult;Black;Drugs;No;23
2020;4;April;Female;Adult;Black;Immigration;No;1
2020;4;April;Female;Adult;Black;Murder;No;2
2020;4;April;Female;Adult;Black;Murder;Yes;3
2020;4;April;Female;Adult;Black;Offensive Weapons;No;6
2020;4;April;Female;Adult;Black;Other Offence;No;155
2020;4;April;Female;Adult;Black;Other Offence;Yes;25
2020;4;April;Female;Adult;Black;Robbery;No;5
2020;4;April;Female;Adult;Black;Theft;No;14
2020;4;April;Female;Adult;Black;Theft;Yes;1
2020;4;April;Female;Adult;Not Recorded;Assault;No;6
2020;4;April;Female;Adult;Not Recorded;Assault;Yes;4
2020;4;April;Female;Adult;Not Recorded;Burglary;No;1
2020;4;April;Female;Adult;Not Recorded;Driving;No;1
2020;4;April;Female;Adult;Not Recorded;Drugs;No;1
2020;4;April;Female;Adult;Not Recorded;Offensive Weapons;No;1
2020;4;April;Female;Adult;Not Recorded;Other Offence;No;6
2020;4;April;Female;Adult;Not Recorded;Other Offence;Yes;1
2020;4;April;Female;Adult;Not Recorded;Theft;No;1
2020;4;April;Female;Adult;Other ;Assault;No;4
2020;4;April;Female;Adult;Other ;Assault;Yes;5
2020;4;April;Female;Adult;Other ;Burglary;No;2
2020;4;April;Female;Adult;Other ;Drugs;No;4
2020;4;April;Female;Adult;Other ;Murder;Yes;1
2020;4;April;Female;Adult;Other ;Other Offence;No;8
2020;4;April;Female;Adult;Other ;Other Offence;Yes;5
2020;4;April;Female;Adult;White;Assault;No;108
2020;4;April;Female;Adult;White;Assault;Yes;100
2020;4;April;Female;Adult;White;Burglary;No;16
2020;4;April;Female;Adult;White;Driving;No;38
2020;4;April;Female;Adult;White;Driving;Yes;1
2020;4;April;Female;Adult;White;Drugs;No;69
2020;4;April;Female;Adult;White;Murder;No;8
2020;4;April;Female;Adult;White;Murder;Yes;2
2020;4;April;Female;Adult;White;Offensive Weapons;No;14
2020;4;April;Female;Adult;White;Offensive Weapons;Yes;1
2020;4;April;Female;Adult;White;Other Offence;No;315
2020;4;April;Female;Adult;White;Other Offence;Yes;93
2020;4;April;Female;Adult;White;Robbery;No;7
2020;4;April;Female;Adult;White;Robbery;Yes;2
2020;4;April;Female;Adult;White;Sexual Offences;No;2
2020;4;April;Female;Adult;White;Sexual Offences;Yes;1
2020;4;April;Female;Adult;White;Theft;No;49
2020;4;April;Female;Not Recorded;Asian;Other Offence;No;1
2020;4;April;Female;Not Recorded;Black;Other Offence;No;1
2020;4;April;Female;Not Recorded;White;Other Offence;No;1
2020;4;April;Female;Youth;Asian;Assault;No;1
2020;4;April;Female;Youth;Asian;Assault;Yes;1
2020;4;April;Female;Youth;Asian;Other Offence;No;2
2020;4;April;Female;Youth;Asian;Robbery;No;1
2020;4;April;Female;Youth;Black;Assault;No;9
2020;4;April;Female;Youth;Black;Assault;Yes;1
2020;4;April;Female;Youth;Black;Burglary;No;1
2020;4;April;Female;Youth;Black;Drugs;No;2
2020;4;April;Female;Youth;Black;Offensive Weapons;No;1
2020;4;April;Female;Youth;Black;Other Offence;No;20
2020;4;April;Female;Youth;Black;Other Offence;Yes;2
2020;4;April;Female;Youth;Black;Robbery;No;4
2020;4;April;Female;Youth;Black;Theft;No;2
2020;4;April;Female;Youth;Not Recorded;Assault;No;2
2020;4;April;Female;Youth;Not Recorded;Assault;Yes;2
2020;4;April;Female;Youth;Other ;Assault;No;1
2020;4;April;Female;Youth;Other ;Robbery;No;1
2020;4;April;Female;Youth;Other ;Theft;No;1
2020;4;April;Female;Youth;White;Assault;No;9
2020;4;April;Female;Youth;White;Assault;Yes;5
2020;4;April;Female;Youth;White;Burglary;No;6
2020;4;April;Female;Youth;White;Drugs;No;7
2020;4;April;Female;Youth;White;Offensive Weapons;No;2
2020;4;April;Female;Youth;White;Other Offence;No;30
2020;4;April;Female;Youth;White;Other Offence;Yes;1
2020;4;April;Female;Youth;White;Robbery;No;4
2020;4;April;Female;Youth;White;Theft;No;4
2020;4;April;Male;Adult;Asian;Assault;No;125
2020;4;April;Male;Adult;Asian;Assault;Yes;213
2020;4;April;Male;Adult;Asian;Burglary;No;28
2020;4;April;Male;Adult;Asian;Burglary;Yes;1
2020;4;April;Male;Adult;Asian;Driving;No;95
2020;4;April;Male;Adult;Asian;Driving;Yes;2
2020;4;April;Male;Adult;Asian;Drugs;No;262
2020;4;April;Male;Adult;Asian;Immigration;No;16
2020;4;April;Male;Adult;Asian;Murder;No;17
2020;4;April;Male;Adult;Asian;Murder;Yes;28
2020;4;April;Male;Adult;Asian;Offensive Weapons;No;60
2020;4;April;Male;Adult;Asian;Other Offence;No;426
2020;4;April;Male;Adult;Asian;Other Offence;Yes;151
2020;4;April;Male;Adult;Asian;Robbery;No;13
2020;4;April;Male;Adult;Asian;Sexual Offences;No;33
2020;4;April;Male;Adult;Asian;Sexual Offences;Yes;12
2020;4;April;Male;Adult;Asian;Theft;No;46
2020;4;April;Male;Adult;Black;Assault;No;264
2020;4;April;Male;Adult;Black;Assault;Yes;210
2020;4;April;Male;Adult;Black;Burglary;No;88
2020;4;April;Male;Adult;Black;Burglary;Yes;5
2020;4;April;Male;Adult;Black;Driving;No;102
2020;4;April;Male;Adult;Black;Drugs;No;667
2020;4;April;Male;Adult;Black;Immigration;No;8
2020;4;April;Male;Adult;Black;Murder;No;46
2020;4;April;Male;Adult;Black;Murder;Yes;23
2020;4;April;Male;Adult;Black;Offensive Weapons;No;159
2020;4;April;Male;Adult;Black;Offensive Weapons;Yes;1
2020;4;April;Male;Adult;Black;Other Offence;No;970
2020;4;April;Male;Adult;Black;Other Offence;Yes;203
2020;4;April;Male;Adult;Black;Robbery;No;59
2020;4;April;Male;Adult;Black;Robbery;Yes;7
2020;4;April;Male;Adult;Black;Sexual Offences;No;76
2020;4;April;Male;Adult;Black;Sexual Offences;Yes;7
2020;4;April;Male;Adult;Black;Theft;No;135
2020;4;April;Male;Adult;Black;Theft;Yes;5
2020;4;April;Male;Adult;Not Recorded;Assault;No;12
2020;4;April;Male;Adult;Not Recorded;Assault;Yes;6
2020;4;April;Male;Adult;Not Recorded;Burglary;No;4
2020;4;April;Male;Adult;Not Recorded;Driving;No;5
2020;4;April;Male;Adult;Not Recorded;Drugs;No;5
2020;4;April;Male;Adult;Not Recorded;Immigration;No;1
2020;4;April;Male;Adult;Not Recorded;Murder;No;3
2020;4;April;Male;Adult;Not Recorded;Murder;Yes;2
2020;4;April;Male;Adult;Not Recorded;Offensive Weapons;No;2
2020;4;April;Male;Adult;Not Recorded;Offensive Weapons;Yes;1
2020;4;April;Male;Adult;Not Recorded;Other Offence;No;32
2020;4;April;Male;Adult;Not Recorded;Other Offence;Yes;8
2020;4;April;Male;Adult;Not Recorded;Robbery;No;3
2020;4;April;Male;Adult;Not Recorded;Sexual Offences;No;1
2020;4;April;Male;Adult;Not Recorded;Theft;No;4
2020;4;April;Male;Adult;Other ;Assault;No;31
2020;4;April;Male;Adult;Other ;Assault;Yes;44
2020;4;April;Male;Adult;Other ;Burglary;No;10
2020;4;April;Male;Adult;Other ;Burglary;Yes;1
2020;4;April;Male;Adult;Other ;Driving;No;12
2020;4;April;Male;Adult;Other ;Drugs;No;51
2020;4;April;Male;Adult;Other ;Immigration;No;8
2020;4;April;Male;Adult;Other ;Murder;No;4
2020;4;April;Male;Adult;Other ;Murder;Yes;4
2020;4;April;Male;Adult;Other ;Offensive Weapons;No;11
2020;4;April;Male;Adult;Other ;Other Offence;No;109
2020;4;April;Male;Adult;Other ;Other Offence;Yes;30
2020;4;April;Male;Adult;Other ;Robbery;No;7
2020;4;April;Male;Adult;Other ;Robbery;Yes;1
2020;4;April;Male;Adult;Other ;Sexual Offences;No;13
2020;4;April;Male;Adult;Other ;Sexual Offences;Yes;1
2020;4;April;Male;Adult;Other ;Theft;No;9
2020;4;April;Male;Adult;White;Assault;No;369
2020;4;April;Male;Adult;White;Assault;Yes;404
2020;4;April;Male;Adult;White;Burglary;No;236
2020;4;April;Male;Adult;White;Burglary;Yes;3
2020;4;April;Male;Adult;White;Driving;No;221
2020;4;April;Male;Adult;White;Driving;Yes;1
2020;4;April;Male;Adult;White;Drugs;No;578
2020;4;April;Male;Adult;White;Drugs;Yes;1
2020;4;April;Male;Adult;White;Immigration;No;28
2020;4;April;Male;Adult;White;Murder;No;68
2020;4;April;Male;Adult;White;Murder;Yes;40
2020;4;April;Male;Adult;White;Offensive Weapons;No;168
2020;4;April;Male;Adult;White;Offensive Weapons;Yes;3
2020;4;April;Male;Adult;White;Other Offence;No;1.579
2020;4;April;Male;Adult;White;Other Offence;Yes;372
2020;4;April;Male;Adult;White;Robbery;No;45
2020;4;April;Male;Adult;White;Robbery;Yes;1
2020;4;April;Male;Adult;White;Sexual Offences;No;99
2020;4;April;Male;Adult;White;Sexual Offences;Yes;11
2020;4;April;Male;Adult;White;Theft;No;263
2020;4;April;Male;Adult;White;Theft;Yes;4
2020;4;April;Male;Not Recorded;Asian;Assault;No;1
2020;4;April;Male;Not Recorded;Black;Offensive Weapons;No;1
2020;4;April;Male;Not Recorded;Black;Other Offence;No;3
2020;4;April;Male;Not Recorded;Not Recorded;Other Offence;No;1
2020;4;April;Male;Not Recorded;Other ;Immigration;No;1
2020;4;April;Male;Not Recorded;White;Other Offence;No;4
